Text,Label
"এই হেডফোনে কথা বলার জন্য একটি অত্যাধুনিক মাইক দেয়া হয়েছে। ","positive"
"অসাধারণ একটা হেডফোন। সাউন্ড কোয়ালিটি আমার কাছে সবচেয়ে বেশি ভালো লেগেছে। ","positive"
"নীল রংয়ের ২টি হেডফোন অর্ডার করেছিলাম। আমাকে দেওয়া হয়েছে একটি কালো এবং আরেকটি লাল। ","negative"
"এই দামে এত ভাল বেস হেডফোন চিন্তা করা যায়না। ","positive"
"একটা সুবিধা হল বড় হেডফোন বা ইয়ারফোনের মত এই হেডফোন কানে কোনো ধরনের ব্যাথার সৃষ্টি করেনা। ","positive"
"হেডফোনের ক্যাবল একদম নিম্নমানের।","negative"
"নকল হেডফোন দেয়া হয়েছে।  যেকোনো দোকানে এর দাম ১০০ টাকাও না। ","negative"
"ইয়ারফোনের কল রিসিভ বাটন কাজ করে না। ","negative"
"ভালো মোবাইল স্ট্যান্ডে কোনো সমস্যা পাইনি এখনো। ","positive"
"এটা খুবই উপকারি এবং ভালো মোবাইল স্ট্যান্ড। যাতায়াতের সময়ও সাথে নিয়ে যাওয়া যাবে। ","positive"
"অনেকভাবে এই মোবাইল স্ট্যান্ড ব্যবহার করা যায়। ","positive"
"মোবাইলে যেন চাপ না পরে এজন্য বিশেষ একটা হাতল লাগানো আছে।","positive"
"মোবাইল স্ট্যান্ড এর হাতটা অনেক শক্ত ও মজবুত। ","positive"
"মোবাইল স্ট্যান্ড এর বাকি অংশ দেয়া হয় নাই 😤","negative"
"একটা মোবোইল স্ট্যান্ড অর্ডার করেছিলাম। ১ মাস হয়ে গেলো ডেলিভারির কোনো খবরই নাই। ","negative"
"একেবারে বাজে মোবাইল স্ট্যান্ড। তারটা মজবুত না। ","negative"
"এই মোবাইল স্ট্যান্ডটা অনেক দুর্বল। যেকোনো মুহূর্তে ভেঙে যেতে পারে। ","negative"
"মোবাইল স্ট্যান্ডের সাথে মোবাইল হোল্ডার দেয়ার কথা থাকলেও ডেলিভারির সাথে পাইনি। ","negative"
"মোবাইল অরিজিনাল. কিন্তু ব্যাটারী সার্ভিস ভাল দেয় না. তাড়াতাড়ি চার্জ শেষ হয়ে যায়.","negative"
"কথা বলার সময় ফোনটি দ্রুত গরম হয়ে যায় ","negative"
"ফোনটির সামনের ক্যামেরা অত্যন্ত ঘোলাটে, আরো ভালো হওয়ার দরকার ছিল ","negative"
"ইয়ারবাড টি দাম হিসেবে খুবই ভালো এবং চার্জও খুব ভালো থাকে ","positive"
"ইয়ারবাড টিতে সম্পূর্ণ সাউন্ড দিলে বাইরে থেকে শোনা যায় গান ","negative"
"ইয়ারবাড টির সাউন্ড কোয়ালিটি আরেকটু ভালো হলে গান শুনে বেশি মজা পেতাম ","positive"
"হেডফোনটির নয়েজ দূরীকরণ ব্যবস্থা খুবই ভালো ","positive"
"হেডফোন টির সাউন্ড স্টেরিও না,যা হতাশাজনক","negative"
"হেডফোনটিতে হালকা বিট পাওয়া যায়,যারা বিট বেশি পছন্দ করে তাদের জন্য এই হেডফোনটি না ।  ","negative"
"হেডফোনটির সাউন্ড পিচ যথেষ্ট উচ্চ যা কানে সমস্যা করে ","negative"
"হেডফোনটির সম্পূর্ণ ভলিউমেও কানে ব্যাথা হয় না।","positive"
"ইয়ারবাড টি  অত্যন্ত দ্রুত ফোন এবং ল্যাপটপের সাথে সংযুক্ত হয়ে যায় ","positive"
"দামের তুলনায় ইয়ারফোনের সাউন্ড এবং বেস কোয়ালিটি অত্যন্ত ভালো ","positive"
"আমার মোবাইলে কথা বললে সাউন্ড খুব পরিষ্কারভাবে শোনা যায় ","positive"
"ওয়ারলেস এই হেডফোনটির ব্যাটারি ব্যাকআপ অত্যন্ত ভালো ","positive"
"শাওমি স্পিকারে খুবই অস্পষ্ট শব্দ শোনা যায় এবং সাউন্ড কোয়ালিটি নিম্নমানের ","negative"
"শাওমি হেডফোন দিয়ে কথা বলার সময় কথা পরিষ্কারভাবে বুঝা যায় না ","negative"
"ইয়ারবাড টি কানের মধ্যে খুবই ভালোভাবে এটে থাকে ","positive"
"সবার কথায় কান না দিয়ে এই হেডফোনটা ব্যবহার করে দেখুন,অন্তত ২ বছর ব্যবহার করতে পারবেন।","positive"
"সাধারণ মানের হলেও এই হেডফোনে কথা অনেক পরিস্কার শোনা যায়।","positive"
"খুব সুন্দর একটা প্রোডাক্ট। মোবাইল স্ট্যান্ড হিসেবে সেরা। ","positive"
"যেমনটা বিজ্ঞাপনে বলা হয়েছে তেমন মানের না, এর থেকেও নিম্নমানের।","negative"
"সাশ্রয়ী মূল্যের খুব সুন্দর এবং লাভজনক মোবাইল স্ট্যান্ড।","positive"
"মোবাইল স্ট্যান্ড দিয়ে আমার মোবাইল খুব সহজে দাঁড় করিয়ে ভিডিও করা যায়। ","positive"
"ছবিতে প্রদর্শিত একই হেডফোন পেয়েছি। এটি আপাতত ঠিকঠাক কাজ করছে।","positive"
"হেডফোনের ডান কানেরটাতে  শব্দ শোনা যায় না। ","negative"
"স্পিকারের সাউন্ড কোয়ালিটি সেরা আর দাম হিসেবে সাধ্যের মধ্যে। ","positive"
"এই দামের মধ্যে এই হেডফোনটি সেরা। ","positive"
"লাল রঙের হেডফোন অর্ডার করে সাদা পেলাম কেন? আমার একদম পছন্দ হয়নি 😠😠😠😠😠","negative"
"একদিনও টিকলো না হেডফোন। পুরো টাকাটা লস। ","negative"
"প্রডাক্ট অনেক ভালো ফোনের সাথে অনেক ভালো ফিটিং হয়।","positive"
"মোবাইলের স্ক্রিন প্রটেক্টর অনেক উন্নত মানের হওয়ায় দাগ পড়ার সম্ভাবনা কম। ","positive"
"মোবাইলের ব্যাক কভার অনেক সুন্দর আর দামেও সস্তা। ","positive"
"দারাজ থেকে কিনেছি বলেই এই মোবাইল ব্যাক কভার এত কম দামে পেলাম। ","positive"
"এতো গেম ইন্সটল করা হয়েছে তবুও মোবাইল হ্যাং করে নি। ","positive"
"ফ্রি ফায়ার গেম খেলার জন্য 4 জিবি র‍্যাম  আপনার জন্য  যথেষ্ট।  ","positive"
"এত দাম দিয়ে একটি ব্যাক কভার কিনলাম কিন্তু মোবাইলের সাথে সেট হয় না। ","negative"
"মোবাইলের ব্যাক কভার অনেক ভালো মানের কিন্তু মোবাইলের সাথে ঠিকমত খাপ খায় না। ","positive"
"এখন থেকে শাওমির যেকোনো মোবাইলের সাথে একটি করে ব্যাক কভার পাবেন একদম ফ্রি!","positive"
"২টি ডাটা ক্যাবল এরই তার ছিড়া ছিল। এটা কেমন ডেলিভারি সার্ভিস?","negative"
"মোবাইলের সাথে অতিরিক্ত একটি এডাপ্টার লাগে হেডফোন ব্যবহার করতে যেটা আমার কাছে ভালো লাগে নি। ","negative"
"স্যামসাং মোবাইলের জন্য কিনেছিলাম এই হেডফোনটা। কিন্তু এখন দেখছি মোবাইলের পোর্টে প্রবেশ করানোই যায় না। ","negative"
"কম দামে ভালো একটি ফোন, সাউন্ড কোয়ালিটি ভালো আছে তবে চার্জ একটু কম থাকে মনে হচ্ছে। ","positive"
"মোবাইল পেলাম কিন্তু সাথে ক্যাশ মেমো দিলেন না কেন?","negative"
"কল দেয়া থেকে গান শোনা, সব কিছুতেই মোবাইলের স্পিকার অনেক ভালো।","positive"
"মোবাইলের সাথে হেডফোন দেওয়ার কথা ছিল এবং আমি সেটা পেয়েছি। ","positive"
"বিটিআরসি অনুমোদিত নয় এই মোবাইলটা। ","negative"
"সঠিক সময়ে ল্যাপটপের ডেলিভারি পেলাম! আমি তো খুব খুশি। ","positive"
"বাংলাদেশ থেকে যারা এই মোবাইল কিনতে চাইবে তাদের জন্য ১০% ডিসকাউন্ট দেয়া হবে। ","positive"
"এই মোবাইলের একটা রিংটোনও ভালো লাগে নি।","negative"
"মোবাইলের ডিসপ্লের রেজুলেশন অনেক কম হওয়া দেখতে তেমন মানানসই না","negative"
"নতুন মোবাইলের ডিসপ্লেতে এত ময়লা আর স্ক্রাচ কিভাবে থাকে?","negative"
"স্যামসাং মোবাইল এখন বাংলাদেশে তৈরি হবে এবং দাম কমে আসবে ধীরে ধীরে!","positive"
"সাউন্ড বাক্স অর্ডার করেছিলাম, দারাজের ডেলিভারি ম্যান সত্যিই অনেক দ্রুত ডেলিভারি করেছে।","positive"
"ফিচার মোবাইল হলেও এর ক্যামেরা দিয়ে পরিষ্কার ছবি তোলা যায়। ","positive"
"২জিবি র‍্যাম এখন কোনো মোবাইলে মানায় না। ","negative"
"এটি স্যামসাং এর একদম অফিসিয়াল মোবাইল! বাহ্ ","positive"
"কিছুক্ষন পর পর ল্যাপটপের ডিসপ্লে অফ হয়ে যায়। ","positive"
"প্রথম প্রথম বিশ্বাস হচ্ছিলো না যে এত ভালো মানের মোবাইল বাংলাদেশের তৈরি !","positive"
"একটি ইউএসবি হাব কিনেছিলাম দারাজ থেকে। ২ মাস হয়ে গেল এখনও পেলাম না। ","negative"
"নতুন মডেলের ল্যাপটপে ভিজিএ পোর্ট না থাকায় প্রেসেন্টেশন দিতে পারলাম না। ","negative"
"ল্যাপটপের সাথে একটি কীবোর্ড প্রটেক্টর ফ্রিতে দেওয়া হয়েছে।","positive"
"ল্যাপটপের জন্য নতুন একটি পোর্টেবল টেবিল কিনলাম ইভ্যালি থেকে, অসাধারণ। ","positive"
"ল্যাপটপ স্ট্যান্ড কিনেছিলাম দারাজ থেকে। অনেক পছন্দ হয়েছে ","positive"
"২০ দিন হয়ে গেলো এখনও ল্যাপটপ স্ট্যান্ড ডেলিভারি পেলাম না। ","positive"
"ল্যাপটপ স্ট্যান্ড ফ্রি দেওয়া হয়েছে, আমি খুব সন্তুষ্ট!","positive"
"প্রোগ্রামারদের জন্য এই ল্যাপটপটি অনেক  চমৎকার হবে!","positive"
"ল্যাপটপের সাথে যে ইউএসবি স্পিকার দেয়া হয়েছে সেটা নষ্ট। ","negative"
"আমার জীবনে দেখা এটাই সর্বনিম্ন কোয়ালিটির হেডফোন।","negative"
"প্রথমবার দারাজ থেকে হেডফোন কিনলাম, খুবই খারাপ অভিজ্ঞতা!","negative"
"খুবই বাজে হেডফোন। অগ্রিম টাকা নেবার পরেও ১ মাস পরে ডেলিভারি দিলো।","positive"
"ব্লুটুথ স্পিকারের সাথে দেওয়া চার্জার অনেক দ্রুত চার্জ করে দেয়। ","positive"
"এতক্ষন ধরে ভিডিও দেখছি তবুও মোবাইলের চার্জ তেমন কমেনি! ","positive"
"হেডফোনের জন্য অতিরিক্ত ইয়ার পিস দেয়া হয়েছে। একটি নষ্ট হলে সেটা ব্যবহার করা যাবে। ","positive"
"মনিটরটা ২ মাস ব্যবহার করার পর রিভিউ দিচ্ছি। নির্দিধায় কিনে নিতে পারেন।","positive"
"মনিটরটি কিনে আনার সাথে সাথে একটা দাগ পরে গেছে এবং প্রচুর ঝির ঝির করে। ","negative"
"মিনিস্টার মনিটর কিনে সব টাকা লস!😡 চাইনিজ মনিটরও এর থেকে ভালো হতো। ","negative"
"মনিটরটা আসলেই চমৎকার! টিভিও চালানো যায়, আবার ডেস্কটপ হিসেবেও ব্যবহার করা যায়। ","positive"
"বিক্রেতাকে অনেক ধন্যবাদ একদম আসল রিম্যাক্স এর ইয়ারফোন দেয়ার জন্য। ","positive"
"ইয়ারফোনের তার এবং সাউন্ড কোয়ালিটি দুটোই উন্নতমানের।","positive"
"মনিটর টা যখন হাতে পেলাম তখন দেখি যে ডিসপ্লে টায় ফাটল ছিলো","negative"
"আইফোনের ইয়ারফোন থেকেও এই মোবাইলের ইয়ারফোন উন্নতমানের।  ","positive"
"৩ মাস হলো এই স্পিকারটি ব্যবহার করছি,এখন পর্যন্ত ভালো আছে। ","positive"
"ট্রাভেল চার্জার হিসেবে এটি কেনা মোটেও ভালো হবে না। ","negative"
"মোড়কে রিয়েলমির অফিশিয়াল চার্জার বলা থাকলেও এটি আসলে একটি চাইনিজ চার্জার। ","negative"
"স্ক্রিন প্রটেক্টর ডেলিভারি পাওয়ার পর দেখি ভেঙে চুরমার হয়ে আছে। ","negative"
"দারাজ থেকে একটি পাওয়ার ক্যাবল অর্ডার করেছিলাম,ডেলিভারি ম্যানদের ব্যবহার দেখে খুব বিরক্ত আমি। ","negative"
"বিজ্ঞাপনে দেখাল ৩ বছরের ওয়ারেন্টি তাই অর্ডার করলাম। কিন্তু হাতে পাওয়ার পর দেখলাম মাত্র ৬ মাসের ওয়ারেন্টি। ","negative"
"ডেস্কটপের জন্য নতুন একটি ভিজিএ পোর্ট কিনেছি। সাবলীল ভাবেই চলছে। ","positive"
"আমার পিসি টার দুই দিক দিয়ে চাপ খেয়ে চেপে গেছে।।এইটা মনে হয় ঘটেছে ডেলিভারি দেওয়ার সময়","negative"
"এডাপ্টারটা  পিসির সাথে সংযোগ দিয়ে চালু করার ৫ থেকে ১০ মিনিট পর নিজে নিজে অফ হয়ে যায়","negative"
"পিসি তে বিদ্যুৎ এর লাইন ঠিকই থাকে কিন্তু  পিসি অফ হয়ে যায়","negative"
"মনিটরের স্ক্রিন শুধু ঝির ঝির করে আর ঢেউ খায়","negative"
"মনিটর স্ক্রিন এতটাও পরিষ্কার না,অনেকটাই ঘোলা ঘোলা ","negative"
"মোট কথা ডিসপ্লে এইচডি না আর এইটাতে ৪কে ভিডিও সাপোর্ট  করে না।","negative"
"এটাতে কোনো ওয়াইফাই অপশন পাবেন না আর ওয়াইফাই  চালাতেও পারবেন না","negative"
"পিসি থেকে সরাসরি ইউএসবি পোর্ট দিয়ে ইন্টারনেট চালানো যাচ্ছে না। ","negative"
"মোবাইল এর সাথে পিসি সংযুক্ত হয় ঠিকই  কিন্তু কোনো ইন্টারনেট চলে না।","negative"
" ফ্রিলান্সার হিসেবে পিসি টা খুবই ভালো লেগেছে আমার কাছে,  তাই আরো অর্ডার করতে চাই!","positive"
"সাউন্ডের গুণগত মান , ব্যাটারি ব্যাকাপ, তৈরির গুণগত মান সবই অনবদ্য।","positive"
"সাউন্ড অনেক ক্লিয়ার, সেই রকম বেজ আছে যাতে আমি মহাখুশি ।","positive"
"ব্লুটুথ হেডফোনের সাথে যে চার্জিং ক্যাবল দিয়েছে সেটি ভালো নয় ","negative"
"চার্জার ক্যাবল ভালো তবে পাওয়ার ব্যাংকে লাগালে চার্জ হয় না ","positive"
"মোবাইল ১ ঘন্টার বেশি ১ মিনিট ও চলে না ,আমি আশা করেছিলাম আরও ভালো চার্জিং ব্যাকাপ দিবে","negative"
"সাধারণত  চার্জ কত সময় থাকার মোড়কে উল্লেখ নেই। ","negative"
"এক কথায় এটা একটা অসাধারণ ইয়ার ফোন যা আমি কোন দিনও কল্পনা করি নি ","positive"
"বাজার মূল্যের চেয়েও কম দামে দারাজ থেকে পাওয়া গেছে ইয়ার ফোনটি।","positive"
"আমার নিজের মন্তব্য হচ্ছে যে,  দারুণ একটা ইয়ার ফোন এটি এবং সবাই নিতে পারেন ধন্যবাদ","positive"
"ফ্রি ফায়ার দেড় ঘন্টা খেলার পরও মাত্র ১০% চার্জ শেষ হলো, এটি একটি  দারুণ ব্যাপার ","positive"
"হেডফোন এমনভাবে তৈরি যে সবার কানের সাথে এঁটে যাবে সহজেই। ","positive"
"কম সাউন্ড দিয়ে শুনলেও আশেপাশের কোনো নয়েজ পাবেন না। অসাধারণ ব্যাপার!","positive"
"চার্জ ভালোই যাবে মনে হচ্ছে ১ ঘন্টা চালানোর পর মাত্র  ১৫% কমেছে।","positive"
"সাউন্ড কোয়ালিটি এতো ভালো না, আর চার্জও বেশি সময় থাকে না","positive"
"হেডফোনটি  বাইরের নয়েজ ভালোই  কমিয়ে দেয়  ","positive"
"হেডফোনটা ফোনের সাথে সহজেই সংযুক্ত হলেও পিসির সাথে সংযুক্ত হচ্ছে না।","negative"
"মোবাইল পেয়ে আমি সন্তুষ্ট। সাথে একটি কাভারও ফ্রী পেয়েছি","positive"
"ইয়ারবাড দেখে আমিতো অবাক! দেশে এতো ভালো মানের হেডফোন তৈরী হচ্ছে জানতাম না। ","positive"
"হেডফোনটার সাথে একটা ফ্রী হেডফোন কাভার দেয়ার কথা ছিলো যা আমি পাই নাই। ","positive"
"ইয়ারবাড গুলা বেশ সুন্দর দেখতে। দামও নাগালের মধ্যে। ","positive"
"গতদিনের ডেলিভারি পাওয়া টাইপ সি ডেটা ক্যাবলের সাথে একটি গ্লাস প্রটেক্টর ফ্রিতে দিয়েছে।! ","positive"
"এককথায় চমৎকার ক্যাবল। আর দ্রুত চার্জ হয়। আমি অনেকগুলো প্রোডাক্ট নিয়েছি,সবগুলো ভালো লেগেছে।","positive"
"বিজ্ঞাপন দিয়েছিল প্রিমিয়াম কোয়ালিটি ডেটা ক্যাবল, কিন্তু প্রোডাক্ট হাতে পেয়ে দেখি নরমাল ক্যাবল। ","positive"
"এতো কমে এতো ভালো কোয়ালিটির টাইপ সি ক্যাবল মনে হয়না কেও বিক্রি করে। বিক্রেতাকে ধন্যবাদ","positive"
"৮০টাকার ক্যাবল ৮০টাকা ডেলিভারি ফী দিয়ে এনে যদি এইরকম ভাংগা পাই, তাহলে কি বলবো ভাই?","negative"
"দ্রুত চার্জিং হয়, কিনে আমি খুশি আর বিল্ড কোয়ালিটিও দুর্দান্ত। ","positive"
"মনে হয় আমার মোবাইলের সাথে এই ক্যাবল সংযোগ দিলে বিদীর্ণ হয়ে যেতে পারে। ","positive"
"প্রকৃতভাবেই দেখা যাচ্ছে এই মোবাইলের স্ক্রিনের উপর দাগ রয়েছে। তাই আমি এটা কিনতে পারছি না। ","positive"
"মোবাইলের ব্যাটারি ৫০০০ এমএএইচ, কিভাবে ভাবলেন এই চার্জার দিয়ে মোবাইল ফুল চার্জ দিতে পারবেন?","negative"
"অর্ডার দিয়েছি ১.৫ মি লম্বা ইউএসবি টাইপ ২ আর আমাকে একটা নষ্ট ক্যাবল দিয়েছে। ","negative"
"অনেক ছোট একটা ক্যাবল দিয়েছে তাও আবার নষ্ট!","negative"
"ধোঁকাবাজি বাদ দিয়ে আমার টাকা ফেরত দিন। ভাঙা একটা চার্জার দিয়েছে!!😡","negative"
"চার্জার মোটামুটি দ্রুত কাজ করে ,তবে অনেক সময় গরম হয়ে যায়। ","positive"
"চার্জার ক্যাবল বেশ লম্বা হওয়ায় অনেক দূর থেকে চার্জ দেওয়া যায়। ","positive"
"ন্যায্যমূল্যে আসল মেমোরি কার্ড সরবরাহ করার জন্য বিক্রেতাকে ধন্যবাদ!","positive"
"চার মিনিটে ১% চার্জ হয়, এটা কিভাবে ফাস্ট চার্জার হয় আমি বুঝলাম না। ","negative"
"অসাধারণ ওটিজি! ফাস্ট ইউএসবি চার্জারের সাথে লাগিয়ে চার্জ দেওয়া যাচ্ছে!","positive"
"দারাজ থেকে মোবাইল কেনা মানে জেনে বুঝে নিজের ক্ষতি করা। ওদের সার্ভিস অনেক খারাপ। ","negative"
"কনভার্টারটি দেখতে খুব ছোট ও সুন্দর ! আমার অনেক ভালো লেগেছে। ","positive"
"পিকআপ পয়েন্ট থেকে নেয়ায় ডেলিভারি চার্জ দিতে হয়নি। ","positive"
"পিকআপ পয়েন্ট থেকে নিয়েও কেন আমার থেকে অতিরিক্ত চার্জ  রাখা হলো বুঝলাম না!","negative"
"চেনা পরিচিত বিক্রেতা হওয়ায় আমাকে ১০% ছাড়ে স্পিকার কেনার সুযোগ করে দিয়েছে☺️","positive"
"দারাজ থেকে ২বার হেডফোন কিনলাম, প্রতিবারই হেডফোনে সমস্যা ছিল। ","negative"
"হেডফোন ব্লুটুথ হিসেবেও সাচ্ছন্দে ব্যবহার করা যায়।","positive"
"মেটাল ফ্রেম হওয়ায় হেডফোন সহজেই  ভাঙবে না। ","positive"
"যেমন রংয়ের চেয়েছি মাউসটি ঠিক একইরকম হওয়ায় রিভিউতে আমি ৫ ষ্টার দিলাম। ","positive"
"ব্লুটুথ হেডফোন কিনে লস হলো আমার! চার্জ থাকে না ১ ঘন্টাও। ","negative"
"ওয়াটারপ্রুফ মোবাইল এত কম দামে আর কে দেবে!","positive"
"হেডফোনের সাথে দেওয়া চার্জার ক্যাবল বেশ ছোট।","negative"
"কম দামে মোবাইল দেয়ার নাম করে ব্যবহৃত মোবাইল বিক্রি করে কিছু কোম্পানি। ","negative"
"আম্মুর জন্য মোবাইলটা কিনেছিলাম, কিন্তু এদের ডেলিভারি সার্ভিস অত্যন্ত খারাপ। ","negative"
"ব্লুটুথ হেডফোন হিসেবে এটিতে বেশ ভালো চার্জ থাকে। ","positive"
"৫০০০ এম এ এইচ এর ব্যাটারি দিয়ে দিয়েও মোবাইলটা ফুল চার্জ দিতে পারলাম না😡","negative"
"টানা ৪ ঘন্টা ব্যবহারও পিসির চার্জ মাত্র অর্ধেক কমছে! ","positive"
"৩দিন ব্যবহারেই বুঝলাম যে ল্যাপটপের প্রসেসর অনেক দুর্বল। ","negative"
"বন্ধুকে উপহার হিসেবে দেয়ার জন্য পি৪৭ একটি অসাধারণ হেডফোন। ","positive"
"ডেলিভারি চার্জ অত্যন্ত বেশি।  আর ৫ দিন হয়ে গেলো মোবাইলের ডেলিভারির কোনো খবর নেই। ","negative"
"১০ হাজার টাকার মোবাইল তিনটি ক্যামেরা! অসাধারণ!","positive"
"ল্যাপটপের ডেস্কটপটি নেনোএজ হওয়ায় দেখতে অনেক চমৎকার লাগে। ","positive"
"কিবোর্ড এর পসিটিভ রিভিউ থাকায় অর্ডার দিয়েছিলাম। ডেলিভারির পর বুঝলাম আসলেই অসাধারণ!","positive"
"সিপিইউতে কুলিং ফ্যান একটি হওয়ায় দ্রুত গরম হয়ে যায়","negative"
"ডেলিভারির পর চার্জারের কোনো ওয়ারেন্টি কার্ড পেলাম না। ","negative"
"মোবাইলের লাউড স্পিকারে গান বাজালে পরিষ্কার শব্দ আসে না","negative"
"বেশিদিন ব্যবহারে জন্য নোকিয়ার ফিচার মোবাইলগুলো বেশ উপযুক্ত হবে। ","positive"
"দেশীয় ব্রান্ডের মধ্যে ওয়ালটনের মাউস অনেক উন্নত মানের। ","positive"
"ব্লুটুথ হেডফোনের এইউএক্স পোর্টে সমস্যা থাকায় ক্যাবল দিয়ে চালাতে পারছি না। ","negative"
"অনলাইনেই মোবাইলের দাম যখন ১০% কম,তখন আর দোকানে গিয়ে কেনার কোনো মানে হয় !","positive"
"দারাজের থেকে ল্যাপটপ কিনে লস খেলাম। তাই রিটার্ন করতে হলো। ","negative"
"পেনড্রাইভ ৮ দিন পর ডেলিভারি দিলো। সাথে অতিরিক্ত ডেলিভারি চার্জ। এটা কেমন ডেলিভারি সার্ভিস?","negative"
"৪ ঘন্টা চার্জ দিয়ে মাত্র ৩০ মিনিট চালাতে পেরেছি ব্লুটুথ হেডফোনটা 😣","negative"
"মোবাইলের সাথে একটি চমৎকার ব্লুটুথ হেডফোন ফ্রি দিয়েছে। আর হেডফোনের কোয়ালিটিও বেশ ভালো। ","positive"
"ইয়ারফোনে সাউন্ড অনেক বেশি হওয়ায় বাইরের থেকেও শোনা যায় যা কানের ক্ষতি করতে পারে। ","negative"
"এমপি৩ অনেকগুলো  রেডিও স্টেশন সাপোর্ট করে!","positive"
"ইয়ারফোন ছাড়াও মোবাইলে রেডিও চালানো যায়। ","positive"
"মোবাইলের রেডিও চালানোর জন্য অতিরিক্তভাবে একটা এপপ্স লাগে যেটা ভালো লাগেনি। ","negative"
"মোবাইলটি মূলত কেনার উদ্দেশ্য হলো এর অসাধারণ রেডিও।  ","positive"
"মোবাইলের ব্যাটারিতে মরিচ পড়া ছিল। মনে হচ্ছে অনেক পুরাতন। ","negative"
"মোবাইলে কোনো অতিরিক্ত মেমোরি কার্ড ব্যবহার করা যায় না। ","negative"
"মোবাইলে চার্জ ফুল না হতেই ফুল চার্জ দেখায়। ","negative"
"মোবাইলটা একই রিস্টার্ট নিয়ে নেয়, কি সমস্যা বুঝলাম না। ","negative"
"মোবাইলে ২টি সিম ব্যবহার করা যায়! এখন আমি একসাথে ২ সিম ব্যবহার করবো। ","positive"
"রিয়েলমি সি ১১ তে ২টি সিম এর সাথে একটি মাইক্রোএসডি ব্যবহারের সুযোগ রয়েছে। ","positive"
"নকিয়া নতুন মোবাইল বাজারে এনেছে। কিন্তু মোবাইলের চার্জ ব্যাকআপ কেমন ভালো না।","negative"
"ডেলিভারির পর মাইক্রোএসডি পোর্ট ভাঙা ছিল। ","negative"
"মোবাইলে কন্টাক্ট লিস্ট এতো ছোট যে মাত্র ৫০০ নাম্বার সংরক্ষণ করার পর আর জায়গা নেই। ","negative"
"মোবাইলে অ্যালার্ম সেট করলে দেখা যায় নির্দিষ্ট সময়ে অ্যালার্ম বাজে না।  ","negative"
"অরিজিনাল মোবাইল পেয়েছি। ধন্যবাদ দরাজকে। ","positive"
"অনিক কোম্পানির চার্জার দিয়ে চার্জ দিলে মোবাইল দ্রুত গরম হয় না। ","positive"
"মোবাইলে গেম ইন্সটল করতে গেলে বার বার মেমোরি ফুল দেখায়। ","negative"
"৮ জিবি মেমোরি কার্ডে জিবির বেশি কিছু রাখা যায় না। ","negative"
"এমনটা আশা করিনি। মোবাইলের ফ্ল্যাশ লাইট ভাঙা পেয়েছি। ","negative"
"এতো দামি মোবাইল খুব যত্নে ডেলিভারি করার জন্য পাঠাওকে অনেক ধন্যবাদ। ","positive"
"১১০০০ হাজার টাকার মোবাইল ৫০০টাকায়! এগুলো পুরো ধোঁকাবাজি। কেউ কিনবেন না। ","negative"
"মোবাইল দেখতে সুন্দর তবে ফিচার অনেক কম। ","positive"
"মোবাইলের স্পিকারে ভাঙা ভাঙা আওয়াজ আসে। ","negative"
"মোবাইলের সাথে দেয়া চার্জার কেবল অনেক ছোট,তাই চার্জ দিতে সমস্যা হয়। ","negative"
"নতুন মোবাইল কিনলাম,এখনো চালুই হচ্ছে না!","negative"
"মোবাইলের সাথে রয়েছে অত্যধিক ক্ষমতা সম্পন্ন ব্যাটারি যা আপনাকে দেবে দীর্ঘসময় চালানোর সুযোগ।  ","positive"
"মোবাইলটি মেটাল বডি হওয়ায় দাম বেশি হলেও আমি সন্তুষ্ট। ","positive"
"মোবাইলের ব্যাক কভার ফাটা ছিল। ","negative"
"দ্রুত সময়ে মোবাইল ডেলিভারি পেয়েছি,সাথে ডেলিভারি ম্যানের ব্যবহার অনেক ভালো ছিল। ","positive"
"মাউসের ফরোয়ার্ড ও ব্যাকওয়ার্ড স্ক্রলিং খুব দ্রুত হয়। ","positive"
"মাউসের স্ক্রলিং খুব দ্রুত হয় বলে কিনে নিলাম। ","positive"
"মাউসের সাথে যে কিউ আর কোড রয়েছে অথরাইজড না। ","negative"
"কিউআর কোড দিয়ে চেক করে দেখলাম আসল মাউস। ","positive"
"আপনাদের প্যাকেজিং আরো ভালো হওয়া দরকার। মাউসের বাটনে ফাটা দাগ ছিল। ","negative"
"মাউসের উপর কোনো লোগো ছিল না। কিভাবে বুঝবো যে আসল নাকি নকল মাউস?","negative"
"গেমিং মাউস বলা হলেও মাত্র ২ ধরণের আলোই জ্বলে। ","negative"
"বাহ! মাউসের আরজিবি এতো চমৎকার। আর অন্ধকার করলে আরো সুন্দর লাগে। ","positive"
"মোড়কে দেয়া মাউসের সাথে ডেলিভারিতে পাওয়া মাউস একেবারে মিলে গিয়েছে। বিক্রেতাকে অনেক ধন্যবাদ।","positive"
"মাউসের কার্সর প্রায়ই কাজ করে না। ","negative"
"বাটন দিয়েই মাউসের কার্সর ইচ্ছামত পরিবর্তন করা যায়।","positive"
"মোবাইলের সাথে কোনো ইউজার মেনুয়াল ছিল না। ","negative"
"হেডফোনটির সাথে একটি কনভার্টার ফ্রিতে দেয়ায় মোবাইলেও ব্যবহার করা যাচ্ছে। ","positive"
"এই মোবাইল দিয়ে ওয়াইফাই চালানোর কোনো ব্যবস্থা নেই। ","negative"
